mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,score_difference,total
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Irfan,98,4,14.3,32,2,44,9,50,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Irfan,100,4,14.4,34,2,44,11,48,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Irfan,101,4,14.5,35,1,44,12,47,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Asad Shafiq,Mohammad Irfan,102,4,14.6,35,1,45,12,46,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Asad Shafiq,SR Watson,102,5,15.1,35,2,45,12,46,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,SR Watson,103,5,15.2,35,2,12,1,45,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,SR Watson,104,5,15.3,35,2,13,1,44,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,SR Watson,110,5,15.4,40,2,13,7,38,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,SR Watson,110,5,15.5,39,2,13,7,38,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,SR Watson,111,5,15.6,39,2,13,8,37,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,115,5,16.1,43,2,13,12,33,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,116,5,16.2,43,2,13,13,32,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Sami,117,5,16.3,43,2,14,13,31,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,117,5,16.4,37,2,14,13,31,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,118,5,16.5,37,2,14,14,30,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Sami,118,5,16.6,33,2,14,14,30,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,119,5,17.1,34,2,15,14,29,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,120,5,17.1,35,1,15,14,28,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,120,5,17.2,35,1,15,14,28,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,121,5,17.3,35,1,15,15,27,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,122,5,17.4,35,1,16,15,26,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,128,5,17.5,41,1,21,16,20,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,129,5,17.6,41,1,22,16,19,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Sami,130,5,18.1,41,1,23,16,18,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,132,5,18.2,42,1,23,18,16,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,133,5,18.3,42,1,23,19,15,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Sami,134,5,18.4,43,1,24,19,14,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,135,5,18.4,44,1,24,19,13,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Mohammad Sami,136,5,18.5,44,1,24,20,12,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Mohammad Sami,140,5,18.6,46,1,28,20,8,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,144,5,19.1,46,1,28,24,4,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,144,5,19.2,44,1,28,24,4,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,146,5,19.3,45,1,28,26,2,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,147,5,19.4,45,1,28,27,1,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,Mahmudullah,Rumman Raees,148,5,19.5,46,0,29,27,0,148
1389,15/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Islamabad United,NLTC Perera,Rumman Raees,148,6,19.6,45,1,29,27,0,148
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,0,0,0.1,0,0,0,0,179,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,0,0,0.2,0,0,0,0,179,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,2,0,0.3,2,0,2,0,177,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,6,0,0.4,6,0,6,0,173,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,7,0,0.5,7,0,7,0,172,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,BB McCullum,Mohammad Amir,7,0,0.6,7,0,7,0,172,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Imad Wasim,11,0,1.1,11,0,11,0,168,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Imad Wasim,12,0,1.2,12,0,12,0,167,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,BB McCullum,Imad Wasim,12,1,1.3,12,1,12,0,167,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Imad Wasim,18,1,1.4,18,1,12,6,161,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Imad Wasim,18,1,1.5,18,1,12,6,161,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Imad Wasim,22,1,1.6,22,1,12,10,157,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,23,1,2.1,23,1,13,10,156,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Mohammad Amir,23,1,2.2,23,1,13,10,156,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Mohammad Amir,25,1,2.3,25,1,13,12,154,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Mohammad Amir,26,1,2.4,26,1,13,13,153,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Mohammad Amir,29,1,2.5,29,1,16,13,150,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Mohammad Amir,29,1,2.6,29,1,16,13,150,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Sohail Khan,30,1,3.1,30,1,17,13,149,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Sohail Khan,34,1,3.2,34,1,17,17,145,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Sohail Khan,40,1,3.3,40,1,23,17,139,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Sohail Khan,41,1,3.4,41,1,24,17,138,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Sohail Khan,42,1,3.5,42,1,24,18,137,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Sohail Khan,43,1,3.6,43,1,25,18,136,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,44,1,4.1,44,1,26,18,135,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Usman Khan,45,1,4.2,45,1,26,19,134,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,49,1,4.3,49,1,30,19,130,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,50,1,4.4,50,1,31,19,129,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Usman Khan,56,1,4.5,56,1,31,25,123,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Usman Khan,57,1,4.6,57,1,31,26,122,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Sohail Khan,57,1,5.1,57,1,31,26,122,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,JJ Roy,Sohail Khan,57,2,5.2,57,2,31,26,122,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Sohail Khan,57,2,5.3,55,2,31,0,122,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Sohail Khan,61,2,5.4,55,2,31,4,118,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Sohail Khan,61,2,5.5,54,2,31,4,118,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Sohail Khan,62,2,5.6,55,2,31,5,117,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,62,2,6.1,51,2,31,5,117,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,63,2,6.2,51,2,31,6,116,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,63,2,6.3,51,1,31,6,116,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,63,2,6.4,45,1,31,6,116,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,63,2,6.5,45,1,31,6,116,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,64,2,6.6,42,1,32,6,115,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,64,2,7.1,41,1,32,6,115,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,65,2,7.2,42,1,33,6,114,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usman Khan,66,2,7.3,41,1,33,7,113,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,66,2,7.4,40,1,33,7,113,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,71,2,7.4,42,1,33,7,108,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,71,2,7.5,42,1,33,7,108,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,72,2,7.5,42,1,33,7,107,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usman Khan,73,2,7.6,39,1,34,7,106,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,77,2,8.1,37,1,38,7,102,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,78,2,8.2,37,1,39,7,101,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,82,2,8.3,40,1,39,11,97,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,82,2,8.4,39,1,39,11,97,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,83,2,8.5,39,1,39,12,96,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,84,2,8.6,39,1,40,12,95,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,85,2,9.1,36,1,41,12,94,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,RS Bopara,86,2,9.2,36,1,41,13,93,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,87,2,9.3,31,1,42,13,92,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,RS Bopara,91,2,9.4,34,1,42,17,88,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,RS Bopara,92,2,9.5,35,1,42,18,87,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,96,2,9.6,39,0,46,18,83,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,102,2,10.1,45,0,46,24,77,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,103,2,10.2,42,0,46,25,76,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,104,2,10.3,43,0,47,25,75,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Umar Akmal,Usama Mir,104,3,10.4,42,1,47,25,75,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usama Mir,104,3,10.5,42,1,47,0,75,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usama Mir,106,3,10.6,43,1,47,2,73,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,107,3,11.1,44,1,48,2,72,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,RS Bopara,108,3,11.2,45,1,48,3,71,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,109,3,11.3,46,1,49,3,70,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,RS Bopara,111,3,11.4,47,1,49,5,68,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,RS Bopara,112,3,11.5,48,1,49,6,67,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,RS Bopara,113,3,11.6,48,1,50,6,66,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,119,3,12.1,53,1,56,6,60,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,119,3,12.2,53,1,56,6,60,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Usama Mir,119,4,12.3,48,2,56,6,60,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usama Mir,123,4,12.4,52,2,10,0,56,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usama Mir,124,4,12.5,52,2,11,0,55,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usama Mir,125,4,12.6,52,2,11,1,54,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Imad Wasim,126,4,13.1,49,2,11,2,53,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Imad Wasim,127,4,13.2,49,2,12,2,52,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Imad Wasim,128,4,13.3,46,2,12,3,51,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Imad Wasim,129,4,13.4,47,2,13,3,50,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Imad Wasim,131,4,13.5,48,2,13,5,48,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Imad Wasim,132,4,13.6,48,2,13,6,47,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Sohail Khan,133,4,14.1,48,2,13,7,46,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,134,4,14.2,48,2,13,7,45,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Sohail Khan,138,4,14.3,51,2,13,11,41,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Sohail Khan,139,4,14.4,48,2,13,12,40,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,139,4,14.5,47,2,13,12,40,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,140,4,14.6,44,2,14,12,39,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Mohammad Amir,144,4,15.1,42,2,18,12,35,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Mohammad Amir,145,4,15.2,42,2,19,12,34,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Mohammad Amir,145,4,15.3,41,2,19,12,34,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Mohammad Amir,146,4,15.4,42,1,19,13,33,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Mohammad Amir,150,4,15.5,46,1,23,13,29,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Mohammad Amir,152,4,15.6,46,1,25,13,27,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,152,4,16.1,45,1,25,13,27,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,152,4,16.2,44,1,25,13,27,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,152,4,16.3,43,1,25,13,27,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,153,4,16.4,42,1,25,14,26,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usman Khan,153,4,16.5,41,1,25,14,26,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Usman Khan,154,4,16.6,41,1,26,14,25,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,155,4,17.1,36,1,27,14,24,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Sohail Khan,156,4,17.2,37,1,27,15,23,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,156,4,17.3,37,0,27,15,23,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,158,4,17.4,35,0,29,15,21,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Rizwan,Sohail Khan,158,5,17.5,34,1,29,15,21,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Sohail Khan,159,5,17.5,34,1,15,0,20,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Sohail Khan,165,5,17.6,39,1,15,6,14,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,166,5,18.1,39,1,16,6,13,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Usman Khan,166,5,18.2,38,1,16,6,13,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Usman Khan,167,5,18.3,38,1,16,7,12,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,168,5,18.3,37,1,16,7,11,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Usman Khan,169,5,18.4,37,1,17,7,10,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Usman Khan,171,5,18.5,38,1,17,9,8,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Usman Khan,175,5,18.6,41,1,17,13,4,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,GD Elliott,Mohammad Amir,175,6,19.1,37,2,17,13,4,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Sohail Tanvir,Mohammad Amir,176,6,19.2,37,2,13,1,3,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,SP Narine,Mohammad Amir,176,7,19.3,37,3,13,1,3,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Sohail Tanvir,Mohammad Amir,177,7,19.4,37,3,2,0,2,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Mohammad Irfan (4),Mohammad Amir,178,7,19.5,34,3,2,1,1,179
1390,16/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Karachi Kings,Sohail Tanvir,Mohammad Amir,179,8,19.6,34,4,3,1,0,179
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,0,0,0.1,0,0,0,0,200,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,4,0,0.2,4,0,4,0,196,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,5,0,0.3,5,0,5,0,195,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Zulfiqar Babar,5,0,0.4,5,0,5,0,195,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Zulfiqar Babar,9,0,0.5,9,0,5,4,191,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Zulfiqar Babar,13,0,0.6,13,0,8,5,187,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Anwar Ali,13,0,1.1,13,0,8,5,187,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Anwar Ali,13,0,1.2,13,0,8,5,187,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Anwar Ali,13,0,1.3,13,0,8,5,187,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Anwar Ali,14,0,1.4,14,0,8,6,186,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Anwar Ali,15,0,1.5,15,0,9,6,185,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Anwar Ali,19,0,1.6,19,0,10,9,181,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Zulfiqar Babar,19,0,2.1,19,0,10,9,181,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Zulfiqar Babar,20,0,2.2,20,0,10,10,180,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,22,0,2.3,22,0,10,10,178,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,26,0,2.4,26,0,14,10,174,200
1391,18/02/2017,Sharjah Cricket Stadium,Lahore Qalandars,Quetta Gladiators,JJ Roy,Zulfiqar Babar,30,0,2.5,30,0,18,10,170,200
